text,x_corr,y_corr,question_file
"zero 
",226.58257487999998,572.1742564,0625_w15_qp_12
"decreasing 
",119.42406384,593.1790464000001,0625_w15_qp_12
"not zero 
",217.403200256,593.1790464000001,0625_w15_qp_12
"increasing 
",121.266185856,614.1836564,0625_w15_qp_12
"zero 
",226.58367472000003,614.1836564,0625_w15_qp_12
"increasing 
",121.266185856,635.1600464,0625_w15_qp_12
"not zero 
",217.40320025600002,635.1600464,0625_w15_qp_12
" 
",49.60629,508.5648464,0625_w15_qp_12
" 
 
",49.60629,662.854817184,0625_w15_qp_12
"© UCLES 2015 
",49.60629,804.11211,0625_w15_qp_12
"0625/12/O/N/15 
",269.44662929,804.11211,0625_w15_qp_12
" 
",545.681243088,804.11211,0625_w15_qp_12
"3  A car travels along the route PQRST in 30 minutes. 
 
",49.60629,87.8753171840001,0625_w15_qp_12
"3 
",294.66141,48.87034640000002,0625_w15_qp_12
"Q
",266.3917288041,163.47454362999997,0625_w15_qp_12
"10 km
",330.05289301500005,160.47238900000002,0625_w15_qp_12
"5 km
",294.3890245741,195.14283454999998,0625_w15_qp_12
"R
",313.0538439801,241.81294261099993,0625_w15_qp_12
"10 km
",189.39934289489997,208.80990715999997,0625_w15_qp_12
"P
",155.7354,250.813989,0625_w15_qp_12
"S
",393.7127373471,100.467878961,0625_w15_qp_12
"5 km
",416.7124961341,140.80388900000003,0625_w15_qp_12
"T
",426.0442684521,187.475097151,0625_w15_qp_12
" 
",439.7386,261.2136464,0625_w15_qp_12
" 
",49.60775455999999,271.53124544,0625_w15_qp_12
"What is the average speed of the car? 
",70.86766175999999,284.17401622400007,0625_w15_qp_12
"A  10 km / hour 
",70.86766175999999,307.8152464,0625_w15_qp_12
"B  20 km / hour 
",170.1066684,307.8152464,0625_w15_qp_12
"C  30 km / hour 
",269.3484824,307.8152464,0625_w15_qp_12
"D  60 km / hour 
",368.560676576,307.8152464,0625_w15_qp_12
" 
 
4  Which statement about mass or weight is correct? 
",49.60681551999994,345.77204460800004,0625_w15_qp_12
"A  Mass is a force. 
",70.86672271999994,369.38450956800006,0625_w15_qp_12
"B  Mass is measured in newtons. 
",70.86672271999994,391.04145900800006,0625_w15_qp_12
"C  Weight is a force. 
",70.86672271999994,412.66992259200003,0625_w15_qp_12
"D  Weight is measured in kilograms. 
",70.86672271999994,434.354368032,0625_w15_qp_12
" 
 
5  Two  cylinders  are  made  of  the  same  metal.  Both  cylinders  have  the  same  cross-sectional  area 
",49.60681551999994,472.31116624000003,0625_w15_qp_12
"but one is longer than the other. 
",70.89542854399994,484.953937024,0625_w15_qp_12
" 
",49.60703548799994,497.596707808,0625_w15_qp_12
" 
",49.60682479999997,552.24613544,0625_w15_qp_12
" 
 
",49.60671481599997,678.786466896,0625_w15_qp_12
"cylinder 1
",172.97,538.1258759,0625_w15_qp_12
"cylinder 2
",336.79379,538.1258759,0625_w15_qp_12
" 
",434.7213,541.9285364,0625_w15_qp_12
"Which quantity is the same for both cylinders? 
",70.86673199999997,564.888906224,0625_w15_qp_12
"A  density 
",70.86673199999997,588.530077008,0625_w15_qp_12
"B  mass 
",70.86673199999997,610.158540592,0625_w15_qp_12
"C 
",70.86673199999997,631.815490032,0625_w15_qp_12
"resistance 
",92.09364399999997,631.815490032,0625_w15_qp_12
"D  volume 
",70.89422799999997,653.500925328,0625_w15_qp_12
"© UCLES 2015 
",49.60629,803.48849,0625_w15_qp_12
"0625/12/O/N/15 
",269.44662929,803.48849,0625_w15_qp_12
"[Turn over 
",491.3008,803.48849,0625_w15_qp_12
"6  A  heavy  beam  rests  on  two  supports.  The  diagram  shows  the  only  three  forces  F1,  F2  and  F3 
",49.60629,75.23254640000005,0625_w15_qp_12
"acting on the beam. 
",70.86758447999995,87.8753171840001,0625_w15_qp_12
"4 
",294.60471,48.87034640000002,0625_w15_qp_12
" 
",49.60767727999995,100.51808796800015,0625_w15_qp_12
" 
",49.607373584000015,211.15324543999998,0625_w15_qp_12
" 
",49.607373584000015,236.46727286400005,0625_w15_qp_12
"F1
",194.7718,115.30417499999999,0625_w15_qp_12
"F2
",361.0071,115.30417499999999,0625_w15_qp_12
"support
",135.6378,182.11908889999995,0625_w15_qp_12
"F3
",279.51421,196.27567499999998,0625_w15_qp_12
"The beam is in equilibrium. 
",70.86728078400002,223.82450208,0625_w15_qp_12
"Which statement is correct? 
",70.86728078400002,249.1100436480001,0625_w15_qp_12
"A  All the forces are equal in size. 
",70.86728078400002,272.7225086080001,0625_w15_qp_12
"beam
",431.78010625499996,147.4716188799,0625_w15_qp_12
" 
",459.66611,200.83564639999997,0625_w15_qp_12
"support
",394.78500338999993,182.11908889999995,0625_w15_qp_12
"B  The resultant force on the beam is in the opposite direction to the resultant turning effect. 
",70.867280784,294.37945804800006,0625_w15_qp_12
"C  The resultant force on the beam is zero and the resultant turning effect on the beam is zero. 
",70.867280784,316.036407488,0625_w15_qp_12
"D  The total upward force is twice the total downward force. 
",70.867280784,337.720852928,0625_w15_qp_12
" 
 
7  The  diagrams  show  four  solid  cones.  The  centre  of  mass  of  each  cone  is  marked  by  a  point 
",49.60737358400001,375.64916528,0625_w15_qp_12
" 
",49.607373584,400.963192704,0625_w15_qp_12
" 
",49.607373584,426.248734272,0625_w15_qp_12
"labelled M. 
",70.867280784,388.32042192,0625_w15_qp_12
"Which cone is the most stable? 
",70.89576664,413.605963488,0625_w15_qp_12
"A
",152.9295,435.89771,0625_w15_qp_12
"M
",152.1153,505.3161671,0625_w15_qp_12
"B
",241.93593648,435.89771,0625_w15_qp_12
"M
",241.326233916,505.3161671,0625_w15_qp_12
"C
",331.15138056,435.89771,0625_w15_qp_12
"M
",330.53738784,501.651030317,0625_w15_qp_12
"D
",420.36682464,435.89771,0625_w15_qp_12
"M
",419.748321756,501.651030317,0625_w15_qp_12
" 
",473.18739,518.5710464,0625_w15_qp_12
" 
 
8  A car is stationary at the top of a hill with the engine switched off. The brakes are released and 
",49.60722062399998,554.2026728640001,0625_w15_qp_12
"the car rolls down the hill. 
",70.86712782399998,566.845443648,0625_w15_qp_12
"At which labelled point does the car have the greatest kinetic energy? Ignore friction. 
",70.86712782399998,592.159471072,0625_w15_qp_12
"A
",202.1749,637.0488,0625_w15_qp_12
"B
",275.1603073859,669.0442454399999,0625_w15_qp_12
"D
",468.1237863809,701.53901824,0625_w15_qp_12
" 
",476.674,739.1348364,0625_w15_qp_12
"C
",397.303863536,732.534819104,0625_w15_qp_12
" 
",49.60722062399998,579.488214432,0625_w15_qp_12
" 
",49.60722062399995,604.802241856,0625_w15_qp_12
" 
 
",49.60722783999995,762.095206224,0625_w15_qp_12
"© UCLES 2015 
",49.60629,804.3956000000001,0625_w15_qp_12
"0625/12/O/N/15 
",269.44662929,804.3956000000001,0625_w15_qp_12
" 
",545.681243088,804.3956000000001,0625_w15_qp_12
"5 
",294.66141,48.87034640000002,0625_w15_qp_12
"9  Electrical energy may be obtained from nuclear fission. 
 
",49.60629,87.8753171840001,0625_w15_qp_12
"In which order is the energy transferred in this process? 
",70.8661972,100.51808796800015,0625_w15_qp_12
"A  nuclear fuel → generator → reactor and boiler → turbines 
",70.8661972,124.86744572800012,0625_w15_qp_12
"B  nuclear fuel → generator → turbines → reactor and boiler 
",70.866307184,147.34586566400014,0625_w15_qp_12
"C  nuclear fuel → reactor and boiler → generator → turbines 
",70.86663713599992,169.82428560000017,0625_w15_qp_12
"D  nuclear fuel → reactor and boiler → turbines → generator 
",70.86707707199986,192.33141136000017,0625_w15_qp_12
" 
 
10  The table gives four forces and the surface area on which each force acts. 
 
",49.60749982399989,243.01555804800034,0625_w15_qp_12
"Which row gives the largest pressure on the surface? 
",70.86740702399989,255.6583288320004,0625_w15_qp_12
" 
",49.60749982399989,268.3295854720004,0625_w15_qp_12
" 
",85.06854110399989,282.6231061120004,0625_w15_qp_12
"A 
",81.0992,305.83810000000005,0625_w15_qp_12
"B 
",81.0992,326.8428,0625_w15_qp_12
"C 
",81.0992,347.8475,0625_w15_qp_12
"D 
",81.0992,368.85229,0625_w15_qp_12
"force / N 
",113.24534206399989,285.0537525120004,0625_w15_qp_12
"area / m2 
",178.414588768,285.0529464,0625_w15_qp_12
"20 
",126.36861439999998,308.26874640000005,0625_w15_qp_12
"40 
",126.36861439999998,329.2734464,0625_w15_qp_12
"20 
",126.36861439999998,350.2781464,0625_w15_qp_12
"40 
",126.36861439999998,371.2829364,0625_w15_qp_12
"2 
",195.93613401599998,308.26874640000005,0625_w15_qp_12
"2 
",195.93613401599998,329.2734464,0625_w15_qp_12
"4 
",195.93613401599998,350.2781464,0625_w15_qp_12
"4 
",195.93613401599998,371.2829364,0625_w15_qp_12
" 
 
11  What does a barometer measure? 
",49.60629,411.620573824,0625_w15_qp_12
"the current in a circuit 
",92.09750856,435.23303878400003,0625_w15_qp_12
"the density of a liquid  
",92.09750856,456.88998822400004,0625_w15_qp_12
"the pressure of air  
",92.09750856,478.518451808,0625_w15_qp_12
"the temperature of an object  
",92.09750856,500.203887104,0625_w15_qp_12
"A 
",70.8661972,432.80239238400003,0625_w15_qp_12
"B 
",70.86619719999999,454.45934182400003,0625_w15_qp_12
"C 
",70.86619719999999,476.087805408,0625_w15_qp_12
"D 
",70.86619719999999,497.773240704,0625_w15_qp_12
" 
 
",49.606289999999994,525.517914528,0625_w15_qp_12
"© UCLES 2015 
",49.60629,803.48849,0625_w15_qp_12
"0625/12/O/N/15 
",269.44662929,803.48849,0625_w15_qp_12
"[Turn over 
",491.3008,803.48849,0625_w15_qp_12
"12  The  diagrams  represent  the  molecules  in  two  different  states  of  matter.  The  arrows  show  the 
",49.60629,75.23254640000005,0625_w15_qp_12
"motion of the molecules. 
",70.8661972,87.8753171840001,0625_w15_qp_12
"6 
",294.66141,48.87034640000002,0625_w15_qp_12
" 
",49.60629,100.51808796800015,0625_w15_qp_12
" 
",49.60785735999997,286.15794544000005,0625_w15_qp_12
" 
",49.60785735999997,311.4719728640001,0625_w15_qp_12
"molecule
",276.290485345,112.55526436589992,0625_w15_qp_12
"state 1
",159.1534,272.00600109999993,0625_w15_qp_12
"state 2
",402.64211,272.00600109999993,0625_w15_qp_12
" 
",507.74181,275.84034640000004,0625_w15_qp_12
"What is state 1, and what is state 2? 
",70.89625041599997,298.8292020800001,0625_w15_qp_12
"state 1 
",114.60609169599996,328.2246257600001,0625_w15_qp_12
"state 2 
",178.36513630399998,328.2246257600001,0625_w15_qp_12
"A 
",81.0992,349.0097,0625_w15_qp_12
"B 
",81.0992,369.9861,0625_w15_qp_12
"C 
",81.0992,390.9908,0625_w15_qp_12
"D 
",81.0992,411.99561,0625_w15_qp_12
"gas 
",122.25840233599999,351.4403464,0625_w15_qp_12
"gas 
",122.25840233599999,372.4167464,0625_w15_qp_12
"liquid 
",118.289079776,393.4214464,0625_w15_qp_12
"liquid 
",118.289079776,414.4262564,0625_w15_qp_12
"liquid 
",182.075840352,351.4403464,0625_w15_qp_12
"solid 
",183.606817632,372.4167464,0625_w15_qp_12
"gas 
",186.06199046400002,393.4214464,0625_w15_qp_12
"solid 
",183.624855008,414.4262564,0625_w15_qp_12
" 
 
13  A swimmer feels cold after leaving warm water on a warm, windy day. 
 
",49.60629,467.406458752,0625_w15_qp_12
"Why does she feel cold even though the air is warm? 
",70.8661972,480.049229536,0625_w15_qp_12
"A  The less energetic water molecules on her skin escape quickly. 
",70.894683056,503.69040032,0625_w15_qp_12
"B  The more energetic water molecules on her skin do not escape quickly. 
",70.894683056,525.318863904,0625_w15_qp_12
"C  The water on her skin does not evaporate quickly enough to keep her warm. 
",70.894683056,546.975813344,0625_w15_qp_12
"D  The water on her skin evaporates quickly and cools her skin. 
",70.894683056,568.660258784,0625_w15_qp_12
" 
 
14  A circular metal disc is heated. 
 
",49.60716987200001,619.259827776,0625_w15_qp_12
"Which quantity decreases? 
",70.867077072,631.9025985599999,0625_w15_qp_12
"A 
",70.867077072,653.0844171199999,0625_w15_qp_12
"B 
",70.867077072,674.74136656,0625_w15_qp_12
"C 
",70.867077072,696.3983159999999,0625_w15_qp_12
"D 
",70.867077072,718.05526544,0625_w15_qp_12
"its density 
",92.09838843200001,655.5150635199999,0625_w15_qp_12
"its diameter 
",92.09838843200001,677.17201296,0625_w15_qp_12
"its thickness 
",92.09838843200001,698.8289623999999,0625_w15_qp_12
"its volume 
",92.09838843200001,720.48591184,0625_w15_qp_12
" 
 
",49.60716987200001,745.7999392639999,0625_w15_qp_12
"© UCLES 2015 
",49.60629,804.11211,0625_w15_qp_12
"0625/12/O/N/15 
",269.44662929,804.11211,0625_w15_qp_12
" 
",545.681243088,804.11211,0625_w15_qp_12
"7 
",294.66141,48.87034640000002,0625_w15_qp_12
"15  A block of copper and a block of lead are heated. The internal energy of each block increases by 
",49.60629,75.23254640000005,0625_w15_qp_12
"the same amount. 
",70.8661972,87.8753171840001,0625_w15_qp_12
" 
",49.60629,100.51808796800015,0625_w15_qp_12
" 
",49.60629,125.80362953600024,0625_w15_qp_12
"The block of copper has a lower thermal capacity than the block of lead. 
",70.894683056,113.1608587520002,0625_w15_qp_12
"Which conclusion can be made from this information? 
",70.8661972,138.47488617600027,0625_w15_qp_12
"A  The temperature increase of the copper is greater than the temperature increase of the lead. 
",70.8661972,162.08735113600028,0625_w15_qp_12
"B  The temperature increase of the copper is the same as the temperature increase of the lead. 
",70.8661972,183.74430057600023,0625_w15_qp_12
"C  The temperature increase of the copper is less than the temperature increase of the lead. 
",70.8661972,205.3727641600002,0625_w15_qp_12
"D  The melting point of copper is lower than the melting point of lead. 
",70.8661972,227.05819945600024,0625_w15_qp_12
" 
 
16  In a refrigerator, the cooling unit can be fitted either at the top or at the bottom. In an oven, the 
",49.60629,265.01499766400036,0625_w15_qp_12
"heater can be fitted either at the top or at the bottom. 
",70.8661972,277.6577684480004,0625_w15_qp_12
" 
",49.60629,290.30053923200046,0625_w15_qp_12
" 
",49.60629,315.61456665600053,0625_w15_qp_12
"Which row shows the best position for the cooling unit and the best position for the heater? 
",70.8661972,302.9717958720005,0625_w15_qp_12
" 
",85.06733128,332.3672195520005,0625_w15_qp_12
"cooling unit 
",107.25880296000001,332.3672195520005,0625_w15_qp_12
"heater 
",191.19848177600005,332.3672195520005,0625_w15_qp_12
"A 
",81.0992,353.1483,0625_w15_qp_12
"B 
",81.0992,374.12469,0625_w15_qp_12
"C 
",81.0992,395.1295,0625_w15_qp_12
"D 
",81.0992,416.1342,0625_w15_qp_12
"bottom 
",118.289079776,355.5789464,0625_w15_qp_12
"bottom 
",189.98907916800002,355.5789464,0625_w15_qp_12
"bottom 
",118.289079776,376.5553364,0625_w15_qp_12
"top 
",199.11962089600001,376.5553364,0625_w15_qp_12
"top 
",127.44535776,397.5601464,0625_w15_qp_12
"top 
",127.44535776,418.5648464,0625_w15_qp_12
"bottom 
",189.98226016,397.5601464,0625_w15_qp_12
"top 
",199.120390784,418.5648464,0625_w15_qp_12
" 
 
17  A girl is outdoors. She warms her hands by holding them near a fire, as shown. 
 
",49.60629,471.545254608,0625_w15_qp_12
"hands
",201.7417,488.28839,0625_w15_qp_12
"fire 
",378.04601,522.90739,0625_w15_qp_12
" 
",393.7323,572.8829464,0625_w15_qp_12
"How does the heat from the fire reach her hands? 
",70.86656912000002,595.843316224,0625_w15_qp_12
"A  conduction only 
",70.86656912000002,619.455781184,0625_w15_qp_12
"B  convection and conduction 
",70.86656912000001,641.112730624,0625_w15_qp_12
"C  convection and radiation 
",70.86656912000001,662.769680064,0625_w15_qp_12
"D 
",70.86656912000001,682.02446896,0625_w15_qp_12
"radiation only 
",92.09788048000001,684.45511536,0625_w15_qp_12
" 
",49.60666192000002,583.20054544,0625_w15_qp_12
" 
 
",49.606661920000015,709.740656928,0625_w15_qp_12
"© UCLES 2015 
",49.60629,803.48849,0625_w15_qp_12
"0625/12/O/N/15 
",269.44662929,803.48849,0625_w15_qp_12
"[Turn over 
",491.3008,803.48849,0625_w15_qp_12
"18  The diagram represents a water wave. 
 
",49.60629,87.8753171840001,0625_w15_qp_12
"8 
",294.60471,48.87034640000002,0625_w15_qp_12
"4 m
",306.1093,100.05634100000009,0625_w15_qp_12
"2 m
",174.64207596500003,158.43024100000002,0625_w15_qp_12
"Which row shows the amplitude and the wavelength of the wave? 
",70.86708657599998,220.16771622400006,0625_w15_qp_12
" 
",420.66141,197.2073464,0625_w15_qp_12
" 
",84.24675015999998,249.56313990400008,0625_w15_qp_12
"A 
",80.27721,270.3483,0625_w15_qp_12
"B 
",80.27721,291.35299999999995,0625_w15_qp_12
"C 
",80.27721,312.3578,0625_w15_qp_12
"D 
",80.27721,333.3342,0625_w15_qp_12
"amplitude / m  wavelength / m 
",109.04605246399997,249.56324640000003,0625_w15_qp_12
"1 
",137.4798884,272.7789464,0625_w15_qp_12
"1 
",137.4798884,293.78364639999995,0625_w15_qp_12
"2 
",137.4798884,314.7884464,0625_w15_qp_12
"2 
",137.4798884,335.7648464,0625_w15_qp_12
"2 
",223.31371166399998,272.7789464,0625_w15_qp_12
"4 
",223.31371166399998,293.78364639999995,0625_w15_qp_12
"2 
",223.31371166399998,314.7884464,0625_w15_qp_12
"4 
",223.31371166399998,335.7648464,0625_w15_qp_12
" 
",49.607179375999976,207.52494544,0625_w15_qp_12
" 
",49.607179375999976,232.8104870080001,0625_w15_qp_12
" 
 
",49.60629,363.459507184,0625_w15_qp_12
"© UCLES 2015 
",49.60629,804.3956000000001,0625_w15_qp_12
"0625/12/O/N/15 
",269.44662929,804.3956000000001,0625_w15_qp_12
" 
",545.681243088,804.3956000000001,0625_w15_qp_12
"19  The diagram represents circular wavefronts coming from point S. The wavefronts strike a barrier 
",49.60629,75.23254640000005,0625_w15_qp_12
"and are reflected so that they appear to come from point S1. 
",70.8661972,87.8753171840001,0625_w15_qp_12
"9 
",294.60471,48.87034640000002,0625_w15_qp_12
"S
",92.1543,151.63394900000003,0625_w15_qp_12
"Which diagram shows the reflected wavefronts? 
",70.86720512000001,237.82770208,0625_w15_qp_12
"barrier
",287.39211,211.118159,0625_w15_qp_12
"S
",92.57809,301.66992099999993,0625_w15_qp_12
"A
",70.8378,309.9134409789999,0625_w15_qp_12
"S
",92.57809,428.992721,0625_w15_qp_12
"B
",70.8378,437.51400007899997,0625_w15_qp_12
"S
",92.57809,556.983411,0625_w15_qp_12
"C
",70.8378,565.3378,0625_w15_qp_12
"S
",92.57809,684.639221,0625_w15_qp_12
"D
",70.8378,692.93851,0625_w15_qp_12
" 
",49.60691856,100.51772718400002,0625_w15_qp_12
" 
",49.60729792000001,225.15644543999997,0625_w15_qp_12
" 
",49.60729792000001,250.47047286400004,0625_w15_qp_12
" 
 
",49.60769096000001,766.77250208,0625_w15_qp_12
"S1
",432.79932121,153.79327999999998,0625_w15_qp_12
" 
",444.1606,214.83884639999997,0625_w15_qp_12
"S1
",433.09303847,303.82976399999995,0625_w15_qp_12
"S1
",433.09303847,431.152564,0625_w15_qp_12
"S1
",433.09303847,559.143274,0625_w15_qp_12
"S1
",433.09303847,686.799064,0625_w15_qp_12
" 
",444.86929,743.7836464,0625_w15_qp_12
"© UCLES 2015 
",49.60629,803.80029,0625_w15_qp_12
"0625/12/O/N/15 
",269.44662929,803.80029,0625_w15_qp_12
"[Turn over 
",491.3008,803.80029,0625_w15_qp_12
"20  A plane mirror is fitted to a wall.  
",49.60629,75.23254640000005,0625_w15_qp_12
"  Which statement about the image formed by the mirror is correct? 
",49.60629,98.87371718400004,0625_w15_qp_12
"10 
",291.60001,48.87034640000002,0625_w15_qp_12
"A  The image is real. 
",70.8661972,122.48618214400005,0625_w15_qp_12
"B  The image is left to right (laterally inverted). 
",70.86619719999999,144.143131584,0625_w15_qp_12
"C  The image is smaller than the object. 
",70.86619719999999,165.80008102399995,0625_w15_qp_12
"D  The image is upside down. 
",70.86619719999999,187.4570304639999,0625_w15_qp_12
" 
 
21  A  student  draws  a  diagram  representing  three  rays  of  light  from  point  P  passing  through  a 
",49.606289999999994,225.41382867200002,0625_w15_qp_12
"converging lens. Each point labelled F is a principal focus of the lens. 
",70.86619719999999,238.05659945600007,0625_w15_qp_12
" 
",49.60628999999999,250.69937024000012,0625_w15_qp_12
" 
",49.60688046400003,435.34535544,0625_w15_qp_12
"P
",126.27679,295.575206,0625_w15_qp_12
"lens
",249.2361,263.126206,0625_w15_qp_12
"F
",208.2016,355.131406,0625_w15_qp_12
"ray X
",362.88319,292.36660600000005,0625_w15_qp_12
"F
",379.56317836000005,355.131406,0625_w15_qp_12
"Which of the rays has the student drawn correctly? 
",70.86678766400003,448.01661208,0625_w15_qp_12
"ray Y
",336.50954802,415.51903006000003,0625_w15_qp_12
"ray Z
",417.91938667,416.311039246,0625_w15_qp_12
" 
",477.72279,425.0277564,0625_w15_qp_12
"A 
",70.86678766400003,469.19843064,0625_w15_qp_12
"B 
",70.86678766400003,490.85538008000003,0625_w15_qp_12
"C 
",70.86678766400003,512.483843664,0625_w15_qp_12
"D 
",70.86678766400003,534.1692789599999,0625_w15_qp_12
"ray X and ray Y 
",92.15518072000003,471.62907704,0625_w15_qp_12
"ray X and ray Z 
",92.15518072000003,493.28602648000003,0625_w15_qp_12
"ray Y only 
",92.15518072000003,514.914490064,0625_w15_qp_12
"ray Z only 
",92.15518072000003,536.59992536,0625_w15_qp_12
" 
 
22  Which group contains only electromagnetic waves? 
",49.60666049600003,574.556723568,0625_w15_qp_12
"light waves, radio waves, γ-rays 
",92.09787905600004,598.906081328,0625_w15_qp_12
"light waves, radio waves, sound waves 
",92.09809902400005,620.647828432,0625_w15_qp_12
"light waves, sound waves, γ-rays 
",92.09809902400005,643.041670672,0625_w15_qp_12
"radio waves, sound waves, γ-rays 
",92.15518072000005,665.548796432,0625_w15_qp_12
"A 
",70.86656769600003,596.475434928,0625_w15_qp_12
"B 
",70.86678766400004,618.217182032,0625_w15_qp_12
"C 
",70.86678766400004,640.611024272,0625_w15_qp_12
"D 
",70.89527352000005,663.118150032,0625_w15_qp_12
" 
 
",49.60787032000002,690.918915696,0625_w15_qp_12
"© UCLES 2015 
",49.60629,804.11211,0625_w15_qp_12
"0625/12/O/N/15 
",269.44662929,804.11211,0625_w15_qp_12
" 
",545.681243088,804.11211,0625_w15_qp_12
"23  Two sounds X and Y are produced by loudspeakers. 
",49.60629,75.23254640000005,0625_w15_qp_12
"The amplitude and frequency of each sound wave is given in the table. 
",70.89479304,98.87371718400004,0625_w15_qp_12
"11 
",291.60001,48.87034640000002,0625_w15_qp_12
"amplitude / mm 
",105.70472904,126.62477008000008,0625_w15_qp_12
"frequency / Hz 
",192.90103176000002,126.62464639999996,0625_w15_qp_12
"X 
",81.411,149.84034640000004,0625_w15_qp_12
"Y 
",81.411,170.84515639999995,0625_w15_qp_12
"1.3 
",134.117752448,149.84034640000004,0625_w15_qp_12
"2.0 
",134.117752448,170.84515639999995,0625_w15_qp_12
"475 
",217.624644224,149.84034640000004,0625_w15_qp_12
"235 
",217.624644224,170.84515639999995,0625_w15_qp_12
" 
How does sound Y compare with sound X? 
",70.86601414399999,198.511517184,0625_w15_qp_12
"A  Y is louder and has a higher pitch. 
",70.86601414399999,222.12398214400002,0625_w15_qp_12
"B  Y is louder and has a lower pitch. 
",70.86601414399999,243.78093158399997,0625_w15_qp_12
"C  Y is quieter and has a higher pitch. 
",70.86601414399999,265.4378810239999,0625_w15_qp_12
"D  Y is quieter and has a lower pitch. 
",70.894609984,287.12331631999996,0625_w15_qp_12
" 
 
24  Sounds are produced by vibrating objects. A certain object vibrates but a person nearby cannot 
",49.60599696,325.0516286720001,0625_w15_qp_12
"hear any sound. 
",70.86590416,337.72288531200013,0625_w15_qp_12
" 
",49.60599696,350.3656560960001,0625_w15_qp_12
"Which statement could explain why nothing is heard? 
",70.86590416,363.0084268800001,0625_w15_qp_12
"A  The amplitude of the sound waves is too large. 
",70.86590416,386.6208918400001,0625_w15_qp_12
"B  The frequency of the vibration is too high. 
",70.86590415999999,408.27784128000013,0625_w15_qp_12
"C  The sound waves are transverse. 
",70.86590415999999,429.93479072000014,0625_w15_qp_12
"D  The speed of the sound waves is too high. 
",70.86590415999999,451.59174016000014,0625_w15_qp_12
" 
 
25  Which statement about a permanent bar magnet is correct? 
",49.60599695999999,489.54853836800015,0625_w15_qp_12
"A 
",70.86590415999999,510.73035692800016,0625_w15_qp_12
"B 
",70.86590415999999,532.3873063680002,0625_w15_qp_12
"C 
",70.86590415999999,554.0442558080001,0625_w15_qp_12
"D 
",70.8945,575.7296911040002,0625_w15_qp_12
"It is made from a soft magnetic material. 
",92.09721551999999,513.1610033280001,0625_w15_qp_12
"It repels a non-magnetic material. 
",92.09721551999999,534.8179527680002,0625_w15_qp_12
"Its field lines cross each other where the magnetic field is strong. 
",92.09721551999999,556.4749022080002,0625_w15_qp_12
"Its N-pole repels the N-pole of another magnet. 
",92.1544072,578.1603375040002,0625_w15_qp_12
" 
 
26  Which procedure may be used to demagnetise a steel bar? 
",49.605886975999994,616.0886498560001,0625_w15_qp_12
"A  cooling it in a freezer for several hours 
",70.865794176,639.7298206400001,0625_w15_qp_12
"B  earthing it with a copper wire for several seconds 
",70.865794176,661.3582842240002,0625_w15_qp_12
"removing it slowly from a coil carrying an alternating current (a.c.) 
",92.15429721599999,683.0152336640001,0625_w15_qp_12
"rubbing it in one direction with a woollen cloth 
",92.150887712,704.6996791040001,0625_w15_qp_12
"C 
",70.865794176,683.0152336640001,0625_w15_qp_12
"D 
",70.865794176,704.6996791040001,0625_w15_qp_12
" 
 
",49.605886975999994,729.9852206720002,0625_w15_qp_12
"© UCLES 2015 
",49.60629,803.48849,0625_w15_qp_12
"0625/12/O/N/15 
",269.44662929,803.48849,0625_w15_qp_12
"[Turn over 
",491.3008,803.48849,0625_w15_qp_12
"27  Two plastic rods P and Q are both negatively charged. Rod P hangs freely. 
 
",49.60629,87.8753171840001,0625_w15_qp_12
"12 
",291.5433,48.87034640000002,0625_w15_qp_12
"X
",290.0497,148.89556590000007,0625_w15_qp_12
"rod P
",336.12811694999994,162.41993712600004,0625_w15_qp_12
"rod Q
",265.46208521999995,226.42363342500005,0625_w15_qp_12
"Y
",387.82411019999995,129.75089106300004,0625_w15_qp_12
" 
",399.1748,247.21044640000002,0625_w15_qp_12
"The end of rod Q is brought near to end X of rod P, and then near to end Y of rod P. 
",70.86717078400001,270.1708162240001,0625_w15_qp_12
"What happens to the rods in each position? 
",70.86717078400007,295.4563577920002,0625_w15_qp_12
" 
",85.06830486400007,322.4211350720002,0625_w15_qp_12
"A 
",81.0992,345.63651,0625_w15_qp_12
"B 
",81.0992,366.6412,0625_w15_qp_12
"C 
",81.0992,387.646,0625_w15_qp_12
"D 
",81.0992,408.6507,0625_w15_qp_12
"near end X  
",117.32661206400007,324.8517814720002,0625_w15_qp_12
"near end Y  
",207.28252566400005,324.8517814720002,0625_w15_qp_12
"they attract 
",117.01447519999999,348.0671564,0625_w15_qp_12
"they attract 
",206.95719071999997,348.0671564,0625_w15_qp_12
"they attract 
",117.01447519999999,369.0718464,0625_w15_qp_12
"they repel 
",210.021015008,369.0718464,0625_w15_qp_12
"they repel 
",120.04673408,390.0766464,0625_w15_qp_12
"they attract 
",206.973578336,390.0766464,0625_w15_qp_12
"they repel 
",120.04673408,411.0813464,0625_w15_qp_12
"they repel 
",210.046531296,411.0813464,0625_w15_qp_12
" 
",49.60726358400001,257.52804544,0625_w15_qp_12
" 
",49.607263584000066,282.8135870080001,0625_w15_qp_12
" 
",49.607263584000066,308.1276144320002,0625_w15_qp_12
" 
 
",49.60629,438.77620304000004,0625_w15_qp_12
"© UCLES 2015 
",49.60629,804.3956000000001,0625_w15_qp_12
"0625/12/O/N/15 
",269.44662929,804.3956000000001,0625_w15_qp_12
" 
",545.681243088,804.3956000000001,0625_w15_qp_12
